tahun,merk,tipe,tipe_truncated,jenis_mobil,is_convertible,is_coupe,is_fastback,is_hatchback,is_mpv,is_pickup,is_suv,is_sedan,is_truck,is_van,is_wagon,transmisi,km,lokasi,penjual,harga_asli,harga_imputed,imputation_source,harga
2017,Mercedes-Benz,C250,False,Wagon,0,0,0,0,0,0,0,0,0,0,1,Automatic,42500.0,DKI Jakarta,Dealer,425000000.0,False,,425000000.0
2023,Toyota,Yaris Cross S HV (2 Tone) w GR Parts Aero,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,27500.0,Banten,Dealer,,False,,
2022,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,431000000.0,False,,431000000.0
2020,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,750000000.0,False,,750000000.0
2018,Toyota,Land Cruiser,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,DKI Jakarta,Dealer,1675000000.0,False,,1675000000.0
2013,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,52500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,471819265.0
2018,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,466564618.0
2021,Mitsubishi,Pajero Sport,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,Banten,Dealer,,True,mean_by_jenis_mobil,466564618.0
2011,Mercedes-Benz,E250,False,Convertible,1,0,0,0,0,0,0,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,620000000.0,False,,620000000.0
2022,Land Rover,Range Rover Velar P250 R-Dynamic SE SU,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,1485000000.0,False,,1485000000.0
2015,Land Rover,Range Rover Sport HSE,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,800000000.0,False,,800000000.0
2015,Jeep,Wrangler,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,985000000.0,False,,985000000.0
2019,BMW,740Li,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2014,BMW,435i M Sport,True,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,37500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,1459607628.0
2014,Mazda,CX-5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2015,Mercedes-Benz,GLA200,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,62500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,466564618.0
2023,Chery,Omoda 5 RZ,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,Banten,Dealer,,True,mean_by_jenis_mobil,466564618.0
2019,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,52500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,466564618.0
2015,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,137500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,284012562.0
2024,Volvo,XC60 Recharge,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,885000000.0,False,,885000000.0
2023,Hyundai,Creta Prime,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,Banten,Dealer,,True,mean_by_jenis_mobil,466564618.0
2007,Jeep,Wrangler,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,466564618.0
2014,Maserati,Ghibli,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,9000.0,DKI Jakarta,Dealer,675000000.0,False,,675000000.0
2022,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,42500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,284012562.0
2022,Ford,Mustang,False,Fastback,0,0,1,0,0,0,0,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,1311250000.0
2021,Honda,Odyssey,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,479000000.0,False,,479000000.0
2012,MINI,Cooper,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,250000000.0,False,,250000000.0
2022,Hyundai,Palisade Signature,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,450000000.0,False,,450000000.0
2018,BMW,530i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,415000000.0,False,,415000000.0
2024,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,499000000.0,False,,499000000.0
2023,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,857000000.0,False,,857000000.0
2017,Mazda,CX-5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,229000000.0,False,,229000000.0
2024,GWM,Tank 500 HEV,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,786000000.0,False,,786000000.0
2024,Mercedes-Benz,A200 Progressive Line,True,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,570000000.0,False,,570000000.0
2022,Hyundai,IONIQ 5 Signature Long Range,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,405000000.0,False,,405000000.0
2024,Neta,X 500 Supreme,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,280000000.0,False,,280000000.0
2022,Mazda,CX-5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,345000000.0,False,,345000000.0
2019,Toyota,Vellfire,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,92500.0,DKI Jakarta,Dealer,530000000.0,False,,530000000.0
2024,KIA,Grand Carnival Premiere,True,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,625000000.0,False,,625000000.0
2019,Lexus,UX 200 F Sport,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,420000000.0,False,,420000000.0
2024,MG,5 GT Magnify,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,245000000.0,False,,245000000.0
2025,Wuling,Air EV Long Range,True,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,159000000.0,False,,159000000.0
2023,Toyota,Yaris Cross S with GR Parts Aero Pkg SUV -,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,285000000.0,False,,285000000.0
2024,GWM,Haval Jolion HEV,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,229000000.0,False,,229000000.0
2013,Honda,Freed,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,142500.0,DKI Jakarta,Dealer,128000000.0,False,,128000000.0
2024,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,365000000.0,False,,365000000.0
2025,Chery,Tiggo 8 CSH Premium,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,415000000.0,False,,415000000.0
2024,Toyota,Agya,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,140000000.0,False,,140000000.0
2025,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,205000000.0,False,,205000000.0
2021,Mercedes-Benz,GLC200,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,650000000.0,False,,650000000.0
2018,Toyota,Voxy,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2020,BMW,X5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,719000000.0,False,,719000000.0
2023,Honda,WR-V RS,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2018,Honda,CR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,DKI Jakarta,Dealer,259000000.0,False,,259000000.0
2021,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,Banten,Dealer,,True,mean_by_jenis_mobil,466564618.0
2019,Toyota,Camry,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2017,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,Banten,Dealer,170000000.0,False,,170000000.0
2022,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,325000000.0,False,,325000000.0
2025,Denza,D9 Advanced,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,775000000.0,False,,775000000.0
2019,Hyundai,Santa Fe,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,72500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2025,Denza,D9 Advanced,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,790000000.0,False,,790000000.0
2023,Toyota,Yaris Cross S HV with GR Parts Aero Pkg SU,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,27500.0,Banten,Dealer,,False,,
2015,BMW,X5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,320000000.0,False,,320000000.0
2020,Toyota,Camry,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,72500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2021,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2017,Honda,CR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2023,Hyundai,Stargazer Prime,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2022,Honda,Accord,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,87500.0,Jawa Barat,Sales Agent,443000000.0,False,,443000000.0
2023,Hyundai,Stargazer X Prime,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,27500.0,Banten,Dealer,,True,mean_by_jenis_mobil,284012562.0
2021,Mitsubishi,Xpander Cross,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,215000000.0,False,,215000000.0
2015,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,480000000.0,False,,480000000.0
2014,Toyota,Land Cruiser Prado,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,127500.0,DKI Jakarta,Dealer,485000000.0,False,,485000000.0
2020,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,215000000.0,False,,215000000.0
2024,Mitsubishi,Pajero Sport,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2020,BMW,520i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,535000000.0,False,,535000000.0
2019,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,208000000.0,False,,208000000.0
2014,Toyota,Harrier,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,67500.0,DKI Jakarta,Dealer,262000000.0,False,,262000000.0
2016,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,107000.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2013,Daihatsu,Terios,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,Jawa Timur,Dealer,125000000.0,False,,125000000.0
2016,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Manual,57500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,201503268.0
2023,Mazda,CX-5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,Banten,Dealer,,True,mean_by_jenis_mobil,466564618.0
2011,Mercedes-Benz,CLS350 CGI,True,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,1459607628.0
2018,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,107500.0,DKI Jakarta,Dealer,205000000.0,False,,205000000.0
2015,Nissan,X-Trail,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,127500.0,DKI Jakarta,Dealer,138000000.0,False,,138000000.0
2019,BMW,330i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,590000000.0,False,,590000000.0
2015,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,97500.0,DKI Jakarta,Dealer,163000000.0,False,,163000000.0
2018,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,92500.0,DKI Jakarta,Dealer,306000000.0,False,,306000000.0
2022,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,77500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2021,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,77500.0,Banten,Dealer,195000000.0,False,,195000000.0
2019,Hyundai,Santa Fe,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,DKI Jakarta,Dealer,362000000.0,False,,362000000.0
2017,Nissan,X-Trail,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,173000000.0,False,,173000000.0
2023,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,22500.0,Banten,Dealer,155000000.0,False,,155000000.0
2016,Mitsubishi,Pajero Sport,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,137500.0,DKI Jakarta,Dealer,307000000.0,False,,307000000.0
2019,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,72500.0,DKI Jakarta,Dealer,195000000.0,False,,195000000.0
2018,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,DKI Jakarta,Dealer,220000000.0,False,,220000000.0
2024,Hyundai,Stargazer Active,True,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,175000000.0,False,,175000000.0
2013,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,122500.0,DKI Jakarta,Dealer,195000000.0,False,,195000000.0
2017,Nissan,X-Trail,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,167500.0,DKI Jakarta,Dealer,145000000.0,False,,145000000.0
2023,Toyota,Land Cruiser,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,2275000000.0,False,,2275000000.0
2020,Toyota,Vellfire,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,47000.0,DKI Jakarta,Dealer,670000000.0,False,,670000000.0
2023,Honda,WR-V RS,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,210000000.0,False,,210000000.0
2021,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,670000000.0,False,,670000000.0
2024,Toyota,Vellfire,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,1495000000.0,False,,1495000000.0
2021,Lexus,RX 300,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,800000000.0,False,,800000000.0
2020,Wuling,Almaz,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,DKI Jakarta,Dealer,145000000.0,False,,145000000.0
2019,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,62500.0,Jawa Barat,Sales Agent,218000000.0,False,,218000000.0
2021,Hyundai,Palisade Signature,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,495000000.0,False,,495000000.0
2013,MINI,Countryman,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,24000.0,DKI Jakarta,Dealer,310000000.0,False,,310000000.0
2018,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2023,BMW,X5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,1450000000.0,False,,1450000000.0
2024,Mercedes-Benz,E300,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,1395000000.0,False,,1395000000.0
2025,XPeng,X9 Long Range Pro,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,995000000.0,False,,995000000.0
2023,MINI,Countryman,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,695000000.0,False,,695000000.0
2022,Mitsubishi,Pajero Sport,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,410000000.0,False,,410000000.0
2024,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Sales Agent,260000000.0,False,,260000000.0
2022,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Sales Agent,235000000.0,False,,235000000.0
2019,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,Banten,Sales Agent,204000000.0,False,,204000000.0
2022,Toyota,Raize GR Sport (1 Tone),False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Sales Agent,203000000.0,False,,203000000.0
2024,Toyota,Avanza,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,82500.0,Jawa Barat,Sales Agent,212000000.0,False,,212000000.0
2023,Honda,WR-V RS Honda Sensing,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,Jawa Barat,Sales Agent,245000000.0,False,,245000000.0
2023,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,Jawa Barat,Sales Agent,325000000.0,False,,325000000.0
2017,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,260000000.0,False,,260000000.0
2020,MINI,Cooper,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,495000000.0,False,,495000000.0
2023,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,12500.0,Jawa Barat,Sales Agent,324000000.0,False,,324000000.0
2016,BMW,330i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,375000000.0,False,,375000000.0
2013,Honda,City,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,102500.0,Banten,Broker,105000000.0,False,,105000000.0
2019,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,87500.0,Banten,Broker,190000000.0,False,,190000000.0
2019,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,67500.0,Banten,Broker,190000000.0,False,,190000000.0
2020,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,DKI Jakarta,Broker,370000000.0,False,,370000000.0
2021,Toyota,Raize GR Sport TSS (1 Tone),True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Broker,174000000.0,False,,174000000.0
2023,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,Jawa Timur,Dealer,218000000.0,False,,218000000.0
2022,Hyundai,Creta Prime,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,275000000.0,False,,275000000.0
2025,Chery,Omoda J6 EV IWD,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,449000000.0,False,,449000000.0
2022,Suzuki,XL7,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,Jawa Barat,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2022,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,62500.0,Jawa Timur,Sales Agent,,True,mean_by_jenis_mobil,284012562.0
2022,Land Rover,Range Rover,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,4150000000.0,False,,4150000000.0
2020,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,273000000.0,False,,273000000.0
2020,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,57500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,201503268.0
2023,Toyota,Yaris Cross S HV,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Sales Agent,341000000.0,False,,341000000.0
2023,Subaru,WRX TS Eyesight,True,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,625000000.0,False,,625000000.0
2023,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,62500.0,DKI Jakarta,Sales Agent,321000000.0,False,,321000000.0
2017,Porsche,718 Cayman,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,1675000000.0,False,,1675000000.0
2017,Mitsubishi,Pajero Sport,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,72500.0,DKI Jakarta,Dealer,340000000.0,False,,340000000.0
2019,Mercedes-Benz,CLA200,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,490000000.0,False,,490000000.0
2022,Daihatsu,Rocky X,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,Banten,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2024,Hyundai,Staria Signature 7,True,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,710000000.0,False,,710000000.0
2022,Toyota,Kijang Innova Zenix Q HV TSS Modellista (N,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,440000000.0,False,,440000000.0
2024,Honda,Accord,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2022,Mazda,CX-5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2024,Toyota,Crown Sport Hybrid E-Four Modellista,True,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2016,Lexus,LX 570,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2024,Mazda,CX-5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,DKI Jakarta,Sales Agent,437000000.0,False,,437000000.0
2021,Hyundai,Palisade Signature,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Sales Agent,480000000.0,False,,480000000.0
2020,Mazda,CX-3,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Sales Agent,220000000.0,False,,220000000.0
2022,Nissan,Serena,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,DKI Jakarta,Sales Agent,245000000.0,False,,245000000.0
2023,Toyota,Land Cruiser,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,27500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2022,Mazda,CX-5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,DKI Jakarta,Sales Agent,390000000.0,False,,390000000.0
2023,Mercedes-Benz,AMG A35 4MATIC,True,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,7500.0,DKI Jakarta,Sales Agent,690000000.0,False,,690000000.0
2016,Lexus,LX 570,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2025,Lexus,LM 350h 4 Seater,True,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,7500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,284012562.0
2020,Peugeot,5008,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,67500.0,DKI Jakarta,Dealer,295000000.0,False,,295000000.0
2018,Mercedes-Benz,GLC200,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,72500.0,DKI Jakarta,Dealer,425000000.0,False,,425000000.0
2018,BMW,X5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,425000000.0,False,,425000000.0
2022,Daihatsu,Rocky R TC ADS,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2024,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,690000000.0,False,,690000000.0
